Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
131.202.240.150,50896,199.16.156.120,443,6,71525,0,27.9622509612,71525,0,71525,71525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56102,173.194.123.99,443,6,25334,0,78.9452909134,25334,0,25334,25334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56180,54.230.52.103,443,6,375,0,5333.3333333333,375,0,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,53995,216.58.219.237,443,6,26171,0,76.4204654006,26171,0,26171,26171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44067,193.182.8.113,80,6,45589,0,43.8702318542,45589,0,45589,45589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60636,74.125.226.16,443,6,25047,0,79.8498822214,25047,0,25047,25047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56870,173.194.204.156,443,6,38602,0,51.8107870059,38602,0,38602,38602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56690,77.72.169.20,443,6,134203,0,14.9027965098,134203,0,134203,134203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,33266,173.194.123.109,443,6,25072,0,79.7702616465,25072,0,25072,25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,34045,173.194.123.122,443,6,24993,0,80.0224062738,24993,0,24993,24993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56102,173.194.123.99,443,6,25060,0,79.8084596967,25060,0,25060,25060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52956,216.58.219.227,443,6,25677,0,77.8907193208,25677,0,25677,25677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,35497,216.58.219.230,443,6,25533,0,78.3300043082,25533,0,25533,25533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52709,216.58.219.227,443,6,25658,0,77.9483981604,25658,0,25658,25658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,49240,216.58.219.238,443,6,25701,0,77.817983736,25701,0,25701,25701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,57193,173.194.123.100,443,6,25094,0,79.7003267713,25094,0,25094,25094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,46678,54.230.53.88,80,6,24738,0,80.847279489,24738,0,24738,24738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39973,74.125.226.26,443,6,24919,0,80.2600425378,24919,0,24919,24919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52588,173.194.123.79,443,6,25052,0,79.8339453936,25052,0,25052,25052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,59424,74.125.226.23,443,6,28338,0,70.5766109111,28338,0,28338,28338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,50896,199.16.156.120,443,6,74802,0,26.7372530146,74802,0,74802,74802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,36085,216.58.219.225,443,6,25434,0,78.6348981678,25434,0,25434,25434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44768,216.58.219.226,443,6,25529,0,78.34227741,25529,0,25529,25529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,35495,216.58.219.230,443,6,25643,0,77.9939944624,25643,0,25643,25643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,40186,216.58.219.200,443,6,25638,0,78.0092050862,25638,0,25638,25638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56181,54.230.52.103,443,6,255,0,7843.137254902,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38124,0,52.4603924037,38124,0,38124,38124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60370,54.172.176.107,443,6,56579,0,35.3488043267,56579,0,56579,56579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56687,77.72.169.20,443,6,133911,0,14.9352928438,133911,0,133911,133911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,33265,173.194.123.109,443,6,25024,0,79.9232736573,25024,0,25024,25024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,42162,74.125.226.8,443,6,24907,0,80.2987112057,24907,0,24907,24907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56691,77.72.169.20,443,6,141260,0,14.1582896786,141260,0,141260,141260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44675,216.58.219.226,443,6,25484,0,78.480615288,25484,0,25484,25484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44640,216.58.219.226,443,6,25545,0,78.2932080642,25545,0,25545,25545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,50896,199.16.156.120,443,6,72095,0,27.7411748388,72095,0,72095,72095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56102,173.194.123.99,443,6,29059,0,68.8254929626,29059,0,29059,29059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38361,0,52.136284247,38361,0,38361,38361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56078,54.192.54.208,80,6,24746,0,80.821142811,24746,0,24746,24746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56080,54.192.54.208,80,6,24769,0,80.7460939077,24769,0,24769,24769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56081,54.192.54.208,80,6,24768,0,80.7493540052,24768,0,24768,24768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56076,54.192.54.208,80,6,24811,0,80.6094071178,24811,0,24811,24811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56102,173.194.123.99,443,6,25104,0,79.6685787126,25104,0,25104,25104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56077,54.192.54.208,80,6,24783,0,80.7004801679,24783,0,24783,24783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56079,54.192.54.208,80,6,25067,0,79.7861730562,25067,0,25067,25067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,50896,199.16.156.120,443,6,72271,0,27.6736173569,72271,0,72271,72271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56080,54.192.54.208,80,6,24749,0,80.811345913,24749,0,24749,24749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56081,54.192.54.208,80,6,24773,0,80.7330561498,24773,0,24773,24773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56076,54.192.54.208,80,6,24862,0,80.4440511624,24862,0,24862,24862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56078,54.192.54.208,80,6,24783,0,80.7004801679,24783,0,24783,24783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56080,54.192.54.208,80,6,94402,0,31.7789877333,47201,15045.8180900874,57840,36562,47201,15045.8180900874,57840,36562,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56081,54.192.54.208,80,6,92304,0,32.501300052,46152,10981.3683118271,53917,38387,46152,10981.3683118271,53917,38387,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56078,54.192.54.208,80,6,57176,0,52.4695676508,28588,14979.3500526558,39180,17996,28588,14979.3500526558,39180,17996,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56076,54.192.54.208,80,6,66320,0,45.2352231604,33160,4487.2996334098,36333,29987,33160,4487.2996334098,36333,29987,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56077,54.192.54.208,80,6,36079,0,55.4339089221,36079,0,36079,36079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56079,54.192.54.208,80,6,25037,0,79.881774973,25037,0,25037,25037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38565,0,51.8604952677,38565,0,38565,38565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56077,54.192.54.208,80,6,38234,0,52.3094627818,38234,0,38234,38234,38234,0,38234,38234,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56079,54.192.54.208,80,6,36198,0,55.2516713631,36198,0,36198,36198,36198,0,36198,36198,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,50896,199.16.156.120,443,6,71705,0,27.8920577366,71705,0,71705,71705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38033,0,52.5859122341,38033,0,38033,38033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,50896,199.16.156.120,443,6,71589,0,27.9372529299,71589,0,71589,71589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38027,0,52.5942093775,38027,0,38027,38027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,50896,199.16.156.120,443,6,72258,0,27.6785961416,72258,0,72258,72258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,37976,0,52.6648409522,37976,0,37976,37976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38049,0,52.5637993114,38049,0,38049,38049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38188,0,52.3724730282,38188,0,38188,38188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38063,0,52.5444657541,38063,0,38063,38063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38064,0,52.54308533,38064,0,38064,38064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38112,0,52.4769101595,38112,0,38112,38112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38046,0,52.5679440677,38046,0,38046,38046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,37991,0,52.6440472744,37991,0,37991,37991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56102,173.194.123.99,443,6,25090,0,79.7130330809,25090,0,25090,25090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,33090,216.58.219.206,443,6,25725,0,77.7453838678,25725,0,25725,25725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56077,54.192.54.208,80,6,28033,0,71.3444868548,28033,0,28033,28033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56079,54.192.54.208,80,6,28045,0,71.3139597076,28045,0,28045,28045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,42321,216.58.217.142,443,6,30744,0,65.0533437419,30744,0,30744,30744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,41723,23.235.40.246,80,6,53,0,37735.8490566038,53,0,53,53,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,33090,216.58.219.206,443,6,26055,0,76.7606985224,26055,0,26055,26055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,42321,216.58.217.142,443,6,30771,0,64.9962627149,30771,0,30771,30771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38075,0,52.5279054498,38075,0,38075,38075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52966,216.58.219.227,443,6,25501,0,78.4282969295,25501,0,25501,25501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,33090,216.58.219.206,443,6,25896,0,77.2320049428,25896,0,25896,25896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,42321,216.58.217.142,443,6,30665,0,65.2209359204,30665,0,30665,30665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,37965,0,52.6801000922,37965,0,37965,37965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44881,216.58.219.226,443,6,25467,0,78.5330034947,25467,0,25467,25467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44882,216.58.219.226,443,6,26060,0,76.7459708365,26060,0,26060,26060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52966,216.58.219.227,443,6,26029,0,76.8373736986,26029,0,26029,26029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38243,0,52.2971524201,38243,0,38243,38243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,33090,216.58.219.206,443,6,27450,0,72.8597449909,27450,0,27450,27450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,42321,216.58.217.142,443,6,31568,0,63.3552965028,31568,0,31568,31568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44881,216.58.219.226,443,6,25466,0,78.5360873321,25466,0,25466,25466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44882,216.58.219.226,443,6,25521,0,78.3668351554,25521,0,25521,25521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,33090,216.58.219.206,443,6,27904,0,71.6743119266,27904,0,27904,27904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,42321,216.58.217.142,443,6,38185,0,52.3765876653,38185,0,38185,38185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52966,216.58.219.227,443,6,25532,0,78.3330722231,25532,0,25532,25532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44881,216.58.219.226,443,6,25855,0,77.3544768904,25855,0,25855,25855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44882,216.58.219.226,443,6,25782,0,77.5735008921,25782,0,25782,25782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52966,216.58.219.227,443,6,26898,0,74.3549706298,26898,0,26898,26898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44881,216.58.219.226,443,6,25676,0,77.893752921,25676,0,25676,25676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44882,216.58.219.226,443,6,25613,0,78.0853472846,25613,0,25613,25613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52966,216.58.219.227,443,6,27078,0,73.8606987222,27078,0,27078,27078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38519,0,51.9224278927,38519,0,38519,38519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,25394,0,78.7587619123,25394,0,25394,25394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,26438,0,75.6486874953,26438,0,26438,26438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44881,216.58.219.226,443,6,25769,0,77.612635337,25769,0,25769,25769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44881,216.58.219.226,443,6,72473,0,41.3947263119,36236.5,3509.3709550288,38718,33755,36236.5,3509.3709550288,38718,33755,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44882,216.58.219.226,443,6,52255,0,38.2738493924,52255,0,52255,52255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44882,216.58.219.226,443,6,38619,0,51.7879800098,38619,0,38619,38619,38619,0,38619,38619,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,37946,0,52.7064776261,37946,0,37946,37946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,29248,0,68.3807439825,29248,0,29248,29248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,26086,0,76.6694778809,26086,0,26086,26086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38087,0,52.5113555806,38087,0,38087,38087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,25188,0,79.4028902652,25188,0,25188,25188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,25383,0,78.7928928811,25383,0,25383,25383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,37968,0,52.6759376317,37968,0,37968,37968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,25082,0,79.7384578582,25082,0,25082,25082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,25177,0,79.43758192,25177,0,25177,25177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38718,0,51.6555607211,38718,0,38718,38718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,32279,0,61.9597880975,32279,0,32279,32279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,25034,0,79.891347767,25034,0,25034,25034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38141,0,52.4370100417,38141,0,38141,38141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,25114,0,79.6368559369,25114,0,25114,25114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,25279,0,79.1170536809,25279,0,25279,25279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38067,0,52.5389444926,38067,0,38067,38067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,25144,0,79.5418390073,25144,0,25144,25144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,25191,0,79.393434163,25191,0,25191,25191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,25163,0,79.4817788022,25163,0,25163,25163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,25189,0,79.3997379809,25189,0,25189,25189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38135,0,52.4452602596,38135,0,38135,38135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38259,0,52.2752816331,38259,0,38259,38259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,37983,0,52.6551351921,37983,0,37983,37983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38008,0,52.6205009472,38008,0,38008,38008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,33090,216.58.219.206,443,6,25965,0,77.0267668015,25965,0,25965,25965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56741,173.194.123.96,443,6,25162,0,79.4849376043,25162,0,25162,25162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38356,0,52.1430806132,38356,0,38356,38356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,52966,216.58.219.227,443,6,28979,0,69.0154939784,28979,0,28979,28979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,44882,216.58.219.226,443,6,1098,0,1821.4936247723,1098,0,1098,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,56742,173.194.123.96,443,6,25074,0,79.7638988594,25074,0,25074,25074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,42321,216.58.217.142,443,6,34978,0,57.1787981017,34978,0,34978,34978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,41742,23.235.40.246,80,6,172,0,11627.9069767442,172,0,172,172,172,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39348,24.156.140.74,443,6,20708,0,96.5810314854,20708,0,20708,20708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,43123,93.184.215.151,80,6,40949,0,48.8412415444,40949,0,40949,40949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,43124,93.184.215.151,80,6,40885,0,48.9176959765,40885,0,40885,40885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,45272,54.230.52.72,80,6,24819,0,80.5834239897,24819,0,24819,24819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,45266,54.230.52.72,80,6,24761,0,80.7721820605,24761,0,24761,24761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,60044,74.125.22.188,5228,6,38048,0,52.5651808242,38048,0,38048,38048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,34493,93.184.215.151,443,6,40419,0,49.4816794082,40419,0,40419,40419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39714,54.230.53.7,443,6,24775,0,80.7265388496,24775,0,24775,24775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39715,54.230.53.7,443,6,24792,0,80.671184253,24792,0,24792,24792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39716,54.230.53.7,443,6,24718,0,80.9126952019,24718,0,24718,24718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39712,54.230.53.7,443,6,24744,0,80.8276753961,24744,0,24744,24744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39711,54.230.53.7,443,6,24782,0,80.703736583,24782,0,24782,24782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39713,54.230.53.7,443,6,24840,0,80.5152979066,24840,0,24840,24840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39348,24.156.140.74,443,6,20921,0,95.5977247742,20921,0,20921,20921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,45266,54.230.52.72,80,6,24840,0,80.5152979066,24840,0,24840,24840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,45272,54.230.52.72,80,6,24813,0,80.602909765,24813,0,24813,24813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,45266,54.230.52.72,80,6,2433100,0,1.2329949447,1216550,1665551.83931873,2394273,38827,1216550,1665551.83931873,2394273,38827,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,45272,54.230.52.72,80,6,2410150,0,1.2447358048,1205075,1647886.89771113,2370307,39843,1205075,1647886.89771113,2370307,39843,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39715,54.230.53.7,443,6,24737,0,80.8505477625,24737,0,24737,24737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39714,54.230.53.7,443,6,24704,0,80.9585492228,24704,0,24704,24704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39716,54.230.53.7,443,6,24732,0,80.866893094,24732,0,24732,24732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.150,39711,54.230.53.7,443,6,24819,0,80.5834239897,24819,0,24819,24819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
